"","Player","Team","Position","Age","Date of Birth","Birth City","Birth State/Province","Birth Country","Nationality","Height (in)","Weight (lbs)","Draft Year","Draft Team","Draft Round","Round Pick","Overall Draft Position"
"","Kris Versteeg","PHI, TOR","R","32","1986-05-13","Lethbridge","AB","CAN","CAN","71","176","2004","BOS","5","5","134"
"","Kristian Huselius","CBJ","L","39","1978-11-10","Osterhaninge","","SWE","SWE","74","184","1997","FLA","2","21","47"
"","Krys Barch","DAL","R","38","1980-03-26","Hamilton","ON","CAN","CAN","74","225","1998","WSH","4","20","106"
"","Kurtis Foster","EDM","D","36","1981-11-24","Carp","ON","CAN","CAN","77","225","2000","CGY","2","10","40"
"","Kyle Brodziak","MIN","C","34","1984-05-25","St. Paul","AB","CAN","CAN","74","209","2003","EDM","7","17","214"
"","Kyle Chipchura","ANA","C","32","1986-02-19","Westlock","AB","CAN","CAN","74","203","2004","MTL","1","18","18"
"","Kyle Clifford","L.A","L","27","1991-01-13","Ayr","ON","CAN","CAN","74","211","2009","L.A","2","5","35"
"","Kyle Cumiskey","COL","D","31","1986-12-02","Abbotsford","BC","CAN","CAN","71","180","2005","COL","7","28","222"
"","Kyle Okposo","NYI","R","30","1988-04-16","St. Paul","MN","USA","USA","72","220","2006","NYI","1","7","7"
"","Kyle Palmieri","ANA","R","27","1991-02-01","Smithtown","NY","USA","USA","71","185","2009","ANA","1","26","26"
"","Kyle Quincey","COL","D","33","1985-08-12","Kitchener","ON","CAN","CAN","74","210","2003","DET","4","31","132"
"","Kyle Turris","PHX","C","29","1989-08-14","New Westminster","BC","CAN","CAN","73","190","2007","PHX","1","3","3"
"","Kyle Wellwood","S.J","C","35","1983-05-16","Windsor","ON","CAN","CAN","70","181","2001","TOR","5","3","134"
"","Kyle Wilson","CBJ","C","33","1984-12-15","Oakville","ON","CAN","CAN","73","200","2004","MIN","9","14","272"
"","Ladislav Smid","EDM","D","32","1986-02-01","Frydlant","","CZE","CZE","76","210","2004","ANA","1","9","9"
"","Lance Bouma","CGY","C","28","1990-03-25","Provost","AB","CAN","CAN","74","208","2008","CGY","3","17","78"
"","Lars Eller","MTL","C","29","1989-05-08","Rodovre","","DNK","DNK","74","207","2007","STL","1","13","13"
"","Lauri Korpikoski","PHX","L","32","1986-07-28","Turku","","FIN","FIN","73","193","2004","NYR","1","19","19"
"","Lee Stempniak","PHX","R","35","1983-02-04","West Seneca","NY","USA","USA","71","195","2003","STL","5","12","148"
"","Lee Sweatt","VAN","D","33","1985-08-13","Elburn","IL","USA","USA","69","195","-","-","-","-","-"
"","Liam Reddox","EDM","L","32","1986-01-27","Whitby","ON","CAN","CAN","71","178","2004","EDM","4","14","112"
"","Linus Klasen","NSH","L","32","1986-02-19","Stockholm","","SWE","SWE","68","176","-","-","-","-","-"
"","Linus Omark","EDM","L","31","1987-02-05","Övertorneå","","SWE","SWE","70","187","2007","EDM","4","6","97"
"","Logan Couture","S.J","C","29","1989-03-28","Guelph","ON","CAN","CAN","73","205","2007","S.J","1","9","9"
"","Loui Eriksson","DAL","L","33","1985-07-17","Gothenburg","","SWE","SWE","74","196","2003","DAL","2","3","33"
"","Lubomir Visnovsky","ANA","D","42","1976-08-11","Topolcany","","SVK","SVK","70","192","2000","L.A","4","22","118"
"","Luca Caputi","TOR","L","29","1988-10-01","Toronto","ON","CAN","CAN","75","200","2007","PIT","4","20","111"
"","Luca Sbisa","ANA","D","28","1990-01-30","Ozieri","","ITA","CHE","74","209","2008","PHI","1","19","19"
"","Luke Adam","BUF","C","28","1990-06-18","St. John's","NL","CAN","CAN","74","207","2008","BUF","2","14","44"
"","Luke Schenn","TOR","D","28","1989-11-02","Saskatoon","SK","CAN","CAN","74","229","2008","TOR","1","5","5"
"","Magnus Paajarvi","EDM","L","27","1991-04-12","Norrkoping","","SWE","SWE","75","206","2009","EDM","1","10","10"
"","Maksim Mayorov","CBJ","L","29","1989-03-26","Leninogorsk","","RUS","RUS","74","198","2007","CBJ","4","3","94"
"","Manny Malhotra","VAN","C","38","1980-05-18","Mississauga","ON","CAN","CAN","74","207","1998","NYR","1","7","7"
"","Marc Methot","CBJ","D","33","1985-06-21","Ottawa","ON","CAN","CAN","76","233","2003","CBJ","6","1","168"
"","Marc Savard","BOS","C","41","1977-07-17","Ottawa","ON","CAN","CAN","70","191","1995","NYR","4","13","91"
"","Marc Staal","NYR","D","31","1987-01-13","Thunder Bay","ON","CAN","CAN","76","209","2005","NYR","1","12","12"
"","Marc-Andre Bergeron","T.B","D","37","1980-10-13","Trois-Rivieres","QC","CAN","CAN","69","190","-","-","-","-","-"
"","Marc-Andre Gragnani","BUF","D","31","1987-03-11","Montreal","QC","CAN","CAN","75","205","2005","BUF","3","26","87"
"","Marc-Antoine Pouliot","T.B","C","33","1985-05-22","","QC","CAN","CAN","74","203","2003","EDM","1","22","22"
"","Marc-Edouard Vlasic","S.J","D","31","1987-03-30","Montreal","QC","CAN","CAN","73","205","2005","S.J","2","5","35"
"","Marcel Goc","NSH","C","35","1983-08-24","Calw","","DEU","DEU","73","197","2001","S.J","1","20","20"
"","Marcel Mueller","TOR","C","30","1988-07-10","Berlin","","DEU","DEU","75","220","-","-","-","-","-"
"","Marco Scandella","MIN","D","28","1990-02-23","Montreal","QC","CAN","CAN","75","208","2008","MIN","2","25","55"
"","Marco Sturm","L.A, WSH","L","40","1978-09-08","Dingolfing","","DEU","DEU","72","196","1996","S.J","1","21","21"
"","Marcus Johansson","WSH","L","27","1990-10-06","Landskrona","","SWE","SWE","73","205","2009","WSH","1","24","24"
"","Marcus Kruger","CHI","C","28","1990-05-27","Stockholm","","SWE","SWE","72","186","2009","CHI","5","28","149"
"","Marek Svatos","NSH, OTT","R","36","1982-06-17","Kosice","","SVK","SVK","70","185","2001","COL","7","31","227"
"","Marek Zidlicky","MIN","D","41","1977-02-03","Most","","CZE","CZE","71","190","2001","NYR","6","11","176"
"","Marian Gaborik","NYR","R","36","1982-02-14","Trencin","","SVK","SVK","73","200","2000","MIN","1","3","3"
"","Marian Hossa","CHI","R","39","1979-01-12","Stará Lubovna","","SVK","SVK","73","207","1997","OTT","1","12","12"
"","Mario Bliznak","VAN","C","31","1987-03-06","Trencin","","SVK","SVK","72","185","2005","VAN","7","11","205"
"","Mark Eaton","NYI","D","41","1977-05-06","Wilmington","DE","USA","USA","73","215","-","-","-","-","-"
"","Mark Fayne","N.J","D","31","1987-05-15","Nashua","NH","USA","USA","75","209","2005","N.J","5","30","155"
"","Mark Fistric","DAL","D","32","1986-06-01","Edmonton","AB","CAN","CAN","74","225","2004","DAL","1","28","28"
"","Mark Fraser","N.J","D","31","1986-09-29","Ottawa","ON","CAN","CAN","76","220","2005","N.J","3","23","84"
"","Mark Giordano","CGY","D","34","1983-10-03","Toronto","ON","CAN","CAN","72","198","-","-","-","-","-"
"","Mark Katic","NYI","D","29","1989-05-09","Porcupine","ON","CAN","CAN","70","191","2007","NYI","3","1","62"
"","Mark Letestu","PIT","C","33","1985-02-04","Elk Point","AB","CAN","CAN","70","195","-","-","-","-","-"
"","Mark Mancari","BUF","R","33","1985-07-11","London","ON","CAN","CAN","76","208","2004","BUF","7","14","207"
"","Mark Olver","COL","C","30","1988-01-01","Burnaby","BC","CAN","CAN","70","170","2008","COL","5","19","140"
"","Mark Parrish","BUF","R","41","1977-02-02","Bloomington","MN","USA","USA","71","199","1996","COL","3","27","79"
"","Mark Recchi","BOS","R","50","1968-02-01","Kamloops","BC","CAN","CAN","70","195","1988","PIT","4","4","67"
"","Mark Stuart","ATL, BOS","D","34","1984-04-27","Rochester","MN","USA","USA","74","215","2003","BOS","1","21","21"
"","Martin Erat","NSH","R","37","1981-08-29","Trebic","","CZE","CZE","72","196","1999","NSH","7","5","191"
"","Martin Hanzal","PHX","C","31","1987-02-20","Pisek","","CZE","CZE","78","230","2005","PHX","1","17","17"
"","Martin Havlat","MIN","R","37","1981-04-19","Mlada Boleslav","","CZE","CZE","74","210","1999","OTT","1","26","26"
"","Martin St. Louis","T.B","R","43","1975-06-18","Laval","QC","CAN","CAN","68","180","-","-","-","-","-"
"","Marty Reasoner","FLA","C","41","1977-02-26","Honeoye Falls","NY","USA","USA","73","197","1996","STL","1","14","14"
"","Mason Raymond","VAN","L","33","1985-09-17","Cochrane","AB","CAN","CAN","73","179","2005","VAN","2","21","51"
"","Mathieu Darche","MTL","L","41","1976-11-26","Montreal","QC","CAN","CAN","73","215","-","-","-","-","-"
"","Mathieu Perreault","WSH","C","30","1988-01-05","Drummondville","QC","CAN","CAN","70","188","2006","WSH","6","24","177"
"","Mathieu Roy","T.B","D","35","1983-08-10","St. Georges","QC","CAN","CAN","74","210","2003","EDM","7","18","215"
"","Mats Zuccarello","NYR","R","31","1987-09-01","Oslo","","NOR","NOR","68","179","-","-","-","-","-"
"","Matt Bartkowski","BOS","D","30","1988-06-04","Pittsburgh","PA","USA","USA","73","196","2008","FLA","7","9","190"
"","Matt Beleskey","ANA","L","30","1988-06-07","Windsor","ON","CAN","CAN","72","203","2006","ANA","4","19","112"
"","Matt Bradley","WSH","R","40","1978-06-13","Stittsville","ON","CAN","CAN","75","200","1996","S.J","4","22","102"
"","Matt Calvert","CBJ","L","28","1989-12-24","Brandon","MB","CAN","CAN","71","186","2008","CBJ","5","6","127"
"","Matt Campanale","NYI","D","30","1988-02-14","Chester Springs","PA","USA","USA","71","200","-","-","-","-","-"
"","Matt Carkner","OTT","D","37","1980-11-03","Winchester","ON","CAN","CAN","77","229","1999","MTL","2","30","58"
"","Matt Carle","PHI","D","33","1984-09-25","Anchorage","AK","USA","USA","72","197","2003","S.J","2","17","47"
"","Matt Cooke","PIT","L","40","1978-09-07","Belleville","ON","CAN","CAN","71","216","1997","VAN","6","10","144"
"","Matt Cullen","MIN","C","41","1976-11-02","Virginia","MN","USA","USA","73","202","1996","ANA","2","9","35"
"","Matt D'Agostini","STL","R","31","1986-10-23","Sault Ste. Marie","ON","CAN","CAN","72","198","2005","MTL","6","28","190"
"","Matt Duchene","COL","C","27","1991-01-16","Haliburton","ON","CAN","CAN","71","195","2009","COL","1","3","3"
"","Matt Ellis","BUF","L","37","1981-08-31","Welland","ON","CAN","CAN","72","208","-","-","-","-","-"
"","Matt Frattin","TOR","R","30","1988-01-03","Edmonton","AB","CAN","CAN","72","205","2007","TOR","4","8","99"
"","Matt Gilroy","NYR","D","34","1984-07-20","North Bellmore","NY","USA","USA","73","199","-","-","-","-","-"
"","Matt Greene","L.A","D","35","1983-05-13","Grand Ledge","MI","USA","USA","75","236","2002","EDM","2","14","44"
"","Matt Halischuk","NSH","R","30","1988-06-01","Toronto","ON","CAN","CAN","72","180","2007","N.J","4","26","117"
"","Matt Hendricks","WSH","L","37","1981-06-17","Blaine","MN","USA","USA","72","209","2000","NSH","5","1","131"
"","Matt Hunwick","BOS, COL","D","33","1985-05-21","Warren","MI","USA","USA","71","200","2004","BOS","7","31","224"
"","Matt Kassian","MIN","L","31","1986-10-28","Edmonton","AB","CAN","CAN","76","240","2005","MIN","2","27","57"
"","Matt Lashoff","TOR","D","31","1986-09-29","East Greenbush","NY","USA","USA","74","204","2005","BOS","1","22","22"
"","Matt Martin","NYI","L","29","1989-05-08","Windsor","ON","CAN","CAN","75","220","2008","NYI","5","27","148"
"","Matt Moulson","NYI","L","34","1983-11-01","North York","ON","CAN","CAN","73","203","2003","PIT","9","2","263"
"","Matt Niskanen","DAL, PIT","D","31","1986-12-06","Virginia","MN","USA","USA","73","203","2005","DAL","1","28","28"
"","Matt Smaby","T.B","D","33","1984-10-14","Minneapolis","MN","USA","USA","78","230","2003","T.B","2","11","41"
"","Matt Stajan","CGY","C","34","1983-12-19","Mississauga","ON","CAN","CAN","73","195","2002","TOR","2","27","57"
"","Matt Taormina","N.J","D","31","1986-10-20","Warren","MI","USA","USA","70","189","-","-","-","-","-"
"","Matt Walker","PHI","D","38","1980-04-07","Beaverlodge","AB","CAN","CAN","76","215","1998","STL","3","25","83"
"","Matthew Corrente","N.J","D","30","1988-03-17","Mississauga","ON","CAN","CAN","72","205","2006","N.J","1","30","30"
"","Matthew Lombardi","NSH","C","36","1982-03-18","Montreal","QC","CAN","CAN","71","195","2002","CGY","3","27","90"
"","Mattias Ohlund","T.B","D","42","1976-09-09","Pitea","","SWE","SWE","76","233","1994","VAN","1","13","13"
"","Mattias Ritola","T.B","C","31","1987-03-14","Borlange","","SWE","SWE","72","192","2005","DET","4","12","103"
"","Mattias Tedenby","N.J","R","28","1990-02-21","Vetlanda","","SWE","SWE","69","175","2008","N.J","1","24","24"
"","Max Pacioretty","MTL","L","29","1988-11-20","New Canaan","CT","USA","USA","74","206","2007","MTL","1","22","22"
"","Max Talbot","PIT","C","34","1984-02-11","Lemoyne","QC","CAN","CAN","71","186","2002","PIT","8","5","234"
"","Maxim Lapierre","ANA, MTL, VAN","C","33","1985-03-29","Saint-Léonard","QC","CAN","CAN","74","215","2003","MTL","2","31","61"
"","Maxim Noreau","MIN","D","31","1987-05-24","Montreal","QC","CAN","CAN","72","194","-","-","-","-","-"
"","Michael Del Zotto","NYR","D","28","1990-06-24","Stouffville","ON","CAN","CAN","72","195","2008","NYR","1","20","20"
"","Michael Frolik","CHI, FLA","R","30","1988-02-17","Kladno","","CZE","CZE","73","194","2006","FLA","1","10","10"
"","Michael Grabner","NYI","R","30","1987-10-05","Villach","","AUT","AUT","73","188","2006","VAN","1","14","14"
"","Michael Ryder","BOS","R","38","1980-03-31","Bonavista","NL","CAN","CAN","73","200","1998","MTL","8","16","216"
"","Michael Sauer","NYR","D","31","1987-08-07","St. Cloud","MN","USA","USA","75","213","2005","NYR","2","10","40"
"","Michael Zigomanis","TOR","C","37","1981-01-17","Toronto","ON","CAN","CAN","72","200","2001","CAR","2","16","46"
"","Michal Handzus","L.A","C","41","1977-03-11","Banská Bystrica","","SVK","SVK","77","215","1995","STL","4","23","101"
"","Michal Repik","FLA","R","29","1988-12-31","Vlasim","","CZE","CZE","70","180","2007","FLA","2","10","40"
"","Michal Rozsival","NYR, PHX","D","40","1978-09-03","Vlasim","","CZE","CZE","73","210","1996","PIT","4","25","105"
"","Micheal Haley","NYI","C","32","1986-03-30","Guelph","ON","CAN","CAN","71","205","-","-","-","-","-"
"","Mikael Backlund","CGY","C","29","1989-03-17","Vasteras","","SWE","SWE","73","199","2007","CGY","1","24","24"
"","Mikael Samuelsson","VAN","R","41","1976-12-23","Mariefred","","SWE","SWE","74","218","1998","S.J","5","31","145"
"","Mike Blunden","CBJ","R","31","1986-12-15","Toronto","ON","CAN","CAN","76","217","2005","CHI","2","13","43"
"","Mike Brown","TOR","R","33","1985-06-24","Chicago","IL","USA","USA","71","205","2004","VAN","5","30","159"
"","Mike Cammalleri","MTL","L","36","1982-06-08","Toronto","ON","CAN","CAN","69","185","2001","L.A","2","19","49"
"","Mike Commodore","CBJ","D","38","1979-11-07","Fort Saskatchewan","AB","CAN","CAN","76","227","1999","N.J","2","14","42"
"","Mike Comrie","PIT","C","38","1980-09-11","Edmonton","AB","CAN","CAN","70","185","1999","EDM","3","25","91"
"","Mike Duco","FLA","R","31","1987-07-08","Toronto","ON","CAN","CAN","70","200","-","-","-","-","-"
"","Mike Fisher","NSH, OTT","C","38","1980-06-05","Peterborough","ON","CAN","CAN","73","216","1998","OTT","2","17","44"
"","Mike Green","WSH","D","32","1985-10-12","Calgary","AB","CAN","CAN","73","207","2004","WSH","1","29","29"
"","Mike Grier","BUF","R","43","1975-01-05","Detroit","MI","USA","USA","73","224","1993","STL","9","11","219"
"","Mike Knuble","WSH","R","46","1972-07-04","Toronto","ON","CAN","USA","75","229","1991","DET","4","10","76"
"","Mike Komisarek","TOR","D","36","1982-01-19","West Islip","NY","USA","USA","76","235","2001","MTL","1","7","7"
"","Mike Lundin","T.B","D","33","1984-09-24","Burnsville","MN","USA","USA","74","190","2004","T.B","4","4","102"
"","Mike Modano","DET","C","48","1970-06-07","Livonia","MI","USA","USA","75","212","1988","MNS","1","1","1"
"","Mike Moore","S.J","D","33","1984-12-12","Lloydminster","SK","CAN","CAN","73","210","-","-","-","-","-"
"","Mike Mottau","NYI","D","40","1978-03-19","Quincy","MA","USA","USA","72","195","1997","NYR","7","21","182"
"","Mike Ribeiro","DAL","C","38","1980-02-10","Montreal","QC","CAN","CAN","72","179","1998","MTL","2","18","45"
"","Mike Richards","PHI","C","33","1985-02-11","Kenora","ON","CAN","CAN","71","196","2003","PHI","1","24","24"
"","Mike Rupp","PIT","L","38","1980-01-13","Cleveland","OH","USA","USA","77","235","2000","N.J","3","11","76"
"","Mike Santorelli","FLA","C","32","1985-12-14","Vancouver","BC","CAN","CAN","72","189","2004","NSH","6","15","178"
"","Mike Vernace","T.B","D","32","1986-05-26","Toronto","ON","CAN","CAN","72","216","2004","S.J","7","8","201"
"","Mike Weaver","FLA","D","40","1978-05-02","Brampton","ON","CAN","CAN","70","186","-","-","-","-","-"
"","Mike Weber","BUF","D","30","1987-12-16","Pittsburgh","PA","USA","USA","74","217","2006","BUF","2","27","57"
"","Mikhail Grabovski","TOR","C","34","1984-01-31","Potsdam","","DEU","BLR","71","186","2004","MTL","5","21","150"
"","Mikkel Boedker","PHX","L","28","1989-12-16","Brondby","","DNK","DNK","72","210","2008","PHX","1","8","8"
"","Mikko Koivu","MIN","C","35","1983-03-12","Turku","","FIN","FIN","75","215","2001","MIN","1","6","6"
"","Milan Hejduk","COL","R","42","1976-02-14","Usti","","CZE","CZE","72","190","1994","QUE","4","9","87"
"","Milan Jurcina","NYI","D","35","1983-06-07","Liptovsky Mikulas","","SVK","SVK","76","253","2001","BOS","8","14","241"
"","Milan Lucic","BOS","L","30","1988-06-07","Vancouver","BC","CAN","CAN","75","236","2006","BOS","2","20","50"
"","Milan Michalek","OTT","L","33","1984-12-07","Jindrichuv Hradec","","CZE","CZE","74","225","2003","S.J","1","6","6"
"","Nate Guenin","CBJ","D","35","1982-12-10","Aliquippa","PA","USA","USA","75","207","2002","NYR","4","31","127"
"","Nate Prosser","MIN","D","32","1986-05-07","Elk River","MN","USA","USA","74","206","-","-","-","-","-"
"","Nate Thompson","T.B","C","33","1984-10-05","Anchorage","AK","USA","USA","72","212","2003","BOS","6","16","183"
"","Nathan Gerbe","BUF","C","31","1987-07-24","Oxford","MI","USA","USA","64","176","2005","BUF","5","17","142"
"","Nathan Horton","BOS","R","33","1985-05-29","Welland","ON","CAN","CAN","74","229","2003","FLA","1","3","3"
"","Nathan Oystrick","STL","D","35","1982-12-17","Regina","SK","CAN","CAN","71","213","2002","ATL","7","1","198"
"","Nazem Kadri","TOR","C","27","1990-10-06","London","ON","CAN","CAN","72","190","2009","TOR","1","7","7"
"","Nick Bonino","ANA","C","30","1988-04-20","Hartford","CT","USA","USA","73","196","2007","S.J","6","22","173"
"","Nick Boynton","CHI, PHI","D","39","1979-01-14","Nobleton","ON","CAN","CAN","73","218","1999","BOS","1","21","21"
"","Nick Drazenovic","STL","C","31","1987-01-14","Prince George","BC","CAN","CAN","72","192","2005","STL","6","9","171"
"","Nick Foligno","OTT","L","30","1987-10-31","Buffalo","NY","USA","USA","72","202","2006","OTT","1","28","28"
"","Nick Holden","CBJ","D","31","1987-05-15","St. Albert","AB","CAN","CAN","76","214","-","-","-","-","-"
"","Nick Johnson","PIT","R","32","1985-12-24","Calgary","AB","CAN","CAN","74","200","2004","PIT","3","2","67"
"","Nick Leddy","CHI","D","27","1991-03-20","Eden Prairie","MN","USA","USA","72","204","2009","MIN","1","16","16"
"","Nick Palmieri","N.J","R","29","1989-07-12","Utica","NY","USA","USA","75","220","2007","N.J","3","18","79"
"","Nick Schultz","MIN","D","36","1982-08-25","Strasbourg","SK","CAN","CAN","73","203","2000","MIN","2","3","33"
"","Nick Spaling","NSH","C","30","1988-09-19","Palmerston","ON","CAN","CAN","73","198","2007","NSH","2","28","58"
"","Nicklas Backstrom","WSH","C","30","1987-11-23","Gävle","","SWE","SWE","73","210","2006","WSH","1","4","4"
"","Nicklas Grossmann","DAL","D","33","1985-01-22","Stockholm","","SWE","SWE","76","230","2004","DAL","2","26","56"
"","Nicklas Lidstrom","DET","D","48","1970-04-28","Vasteras","","SWE","SWE","73","192","1989","DET","3","11","53"
"","Niclas Bergfors","ATL, FLA","R","31","1987-03-07","Sodertalje","","SWE","SWE","70","194","2005","N.J","1","23","23"
"","Niclas Wallin","S.J","D","43","1975-02-20","Boden","","SWE","SWE","75","220","2000","CAR","4","1","97"
"","Nigel Dawes","ATL, MTL","L","33","1985-02-09","Winnipeg","MB","CAN","CAN","69","200","2003","NYR","5","13","149"
"","Nik Antropov","ATL","C","38","1980-02-18","Ust-Kamenogorsk","","KAZ","KAZ","78","245","1998","TOR","1","10","10"
"","Nikita Filatov","CBJ","L","28","1990-05-25","Moscow","","RUS","RUS","72","190","2008","CBJ","1","6","6"
"","Nikita Nikitin","STL","D","32","1986-06-16","Omsk","","RUS","RUS","76","217","2004","STL","5","7","136"
"","Niklas Hagman","CGY","L","38","1979-12-05","Espoo","","FIN","FIN","70","205","1999","FLA","3","4","70"
"","Niklas Hjalmarsson","CHI","D","31","1987-06-06","Eksjo","","SWE","SWE","75","197","2005","CHI","4","17","108"
"","Niklas Kronwall","DET","D","37","1981-01-12","Stockholm","","SWE","SWE","72","194","2000","DET","1","29","29"
"","Nikolay Kulemin","TOR","L","32","1986-07-14","Magnitogorsk","","RUS","RUS","73","228","2006","TOR","2","14","44"
"","Nikolay Zherdev","PHI","R","33","1984-11-05","Kiev","","UKR","RUS","74","203","2003","CBJ","1","4","4"
"","Nino Niederreiter","NYI","R","26","1992-09-08","Chur","","CHE","CHE","74","216","2010","NYI","1","5","5"
"","Noah Welch","ATL","D","36","1982-08-26","Brighton","MA","USA","USA","76","215","2001","PIT","2","24","54"
"","Nolan Yonkman","PHX","D","37","1981-04-01","Punnichy","SK","CAN","CAN","78","247","1999","WSH","2","9","37"
"","Oliver Ekman-Larsson","PHX","D","27","1991-07-17","Karlskrona","","SWE","SWE","74","200","2009","PHX","1","6","6"
"","Olivier Magnan","N.J","D","32","1986-05-01","Sherbrooke","QC","CAN","CAN","74","210","2006","N.J","5","25","148"
"","Olli Jokinen","CGY","C","39","1978-12-05","Kuopio","","FIN","FIN","74","210","1997","L.A","1","3","3"
"","Oscar Moller","L.A","R","29","1989-01-22","Stockholm","","SWE","SWE","70","189","2007","L.A","2","22","52"
"","Oskars Bartulis","PHI","D","31","1987-01-21","Ogre","","LVA","LVA","74","184","2005","PHI","3","30","91"
"","P.K. Subban","MTL","D","29","1989-05-13","Toronto","ON","CAN","CAN","72","210","2007","MTL","2","13","43"
"","PA Parenteau","NYI","R","35","1983-03-24","Hull","QC","CAN","CAN","72","200","2001","ANA","9","5","264"
"","Pascal Dupuis","PIT","R","39","1979-04-07","Laval","QC","CAN","CAN","73","205","-","-","-","-","-"
"","Patric Hornqvist","NSH","R","31","1987-01-01","Sollentuna","","SWE","SWE","71","189","2005","NSH","7","36","230"
"","Patrice Bergeron","BOS","C","33","1985-07-24","Ancienne-Lorette","QC","CAN","CAN","73","195","2003","BOS","2","15","45"
"","Patrice Cormier","ATL","C","28","1990-06-14","Moncton","NB","CAN","CAN","74","215","2008","N.J","2","24","54"
"","Patrick Dwyer","CAR","R","35","1983-06-22","Spokane","WA","USA","USA","71","175","2002","ATL","4","20","116"
"","Patrick Eaves","DET","R","34","1984-05-01","Calgary","AB","CAN","USA","70","202","2003","OTT","1","29","29"
"","Patrick Kaleta","BUF","R","32","1986-06-08","Buffalo","NY","USA","USA","73","198","2004","BUF","6","13","176"
"","Patrick Kane","CHI","R","29","1988-11-19","Buffalo","NY","USA","USA","71","177","2007","CHI","1","1","1"
"","Patrick Marleau","S.J","C, L","39","1979-09-15","Aneroid","SK","CAN","CAN","74","215","1997","S.J","1","2","2"
"","Patrick O'Sullivan","CAR, MIN","C","33","1985-02-01","Toronto","ON","CAN","USA","71","189","2003","MIN","2","26","56"
"","Patrick Rissmiller","ATL, FLA","L","39","1978-10-26","Belmont","MA","USA","USA","76","225","-","-","-","-","-"
"","Patrick Sharp","CHI","L","36","1981-12-27","Winnipeg","MB","CAN","CAN","73","200","2001","PHI","3","32","95"
"","Patrick Wiercioch","OTT","D","28","1990-09-12","Burnaby","BC","CAN","CAN","77","202","2008","OTT","2","12","42"
"","Patrik Berglund","STL","C","30","1988-06-02","Västerås","","SWE","SWE","76","219","2006","STL","1","25","25"
"","Patrik Elias","N.J","C","42","1976-04-13","Trebic","","CZE","CZE","73","190","1994","N.J","2","25","51"
"","Paul Bissonnette","PHX","L","33","1985-03-11","Welland","ON","CAN","CAN","74","216","2003","PIT","4","20","121"
"","Paul Byron","BUF","L","29","1989-04-27","Ottawa","ON","CAN","CAN","69","162","2007","BUF","6","28","179"
"","Paul Gaustad","BUF","C","36","1982-02-03","Fargo","ND","USA","USA","77","227","2000","BUF","7","23","220"
"","Paul Mara","ANA, MTL","D","39","1979-09-07","Ridgewood","NJ","USA","USA","76","211","1997","T.B","1","7","7"
"","Paul Martin","PIT","D","37","1981-03-05","Minneapolis","MN","USA","USA","73","200","2000","N.J","2","32","62"
"","Paul Postma","ATL","D","29","1989-02-22","Red Deer","AB","CAN","CAN","75","195","2007","ATL","7","24","205"
"","Paul Stastny","COL","C","32","1985-12-27","Quebec City","QC","CAN","USA","72","193","2005","COL","2","14","44"
"","Pavel Datsyuk","DET","C","40","1978-07-20","Sverdlovsk","","RUS","RUS","71","194","1998","DET","6","26","171"
"","Pavel Kubina","T.B","D","41","1977-04-15","Celadna","","CZE","CZE","76","258","1996","T.B","7","17","179"
"","Peter Forsberg","COL","C","45","1973-07-20","Ornskoldsvik","","SWE","SWE","72","205","1991","PHI","1","6","6"
"","Peter Harrold","L.A","D","35","1983-06-08","Kirtland Hills","OH","USA","USA","71","180","-","-","-","-","-"
"","Peter Regin","OTT","C","32","1986-04-16","Herning","","DNK","DNK","74","190","2004","OTT","3","22","87"
"","Peter Schaefer","VAN","L","41","1977-07-12","Regina","SK","CAN","CAN","73","200","1995","VAN","3","14","66"
"","Petr Prucha","PHX","R","36","1982-09-14","Chrudim","","CZE","CZE","72","175","2002","NYR","8","11","240"
"","Phil Kessel","TOR","R","30","1987-10-02","Madison","WI","USA","USA","72","202","2006","BOS","1","5","5"
"","Philip Larsen","DAL","D","28","1989-12-07","Esbjerg","","DNK","DNK","73","185","2008","DAL","5","28","149"
"","Philip McRae","STL","C","28","1990-03-15","Minneapolis","MN","USA","USA","74","200","2008","STL","2","3","33"
"","Philippe Dupuis","COL","C","33","1985-04-24","Laval","QC","CAN","CAN","72","196","2003","CBJ","4","3","104"
"","Pierre-Luc Letourneau-Leblond","N.J","R","33","1985-06-04","Levis","QC","CAN","CAN","73","218","2004","N.J","7","23","216"
"","Pierre-Marc Bouchard","MIN","C","34","1984-04-27","Sherbrooke","QC","CAN","CAN","70","168","2002","MIN","1","8","8"
"","R.J. Umberger","CBJ","C","36","1982-05-03","Pittsburgh","PA","USA","USA","74","214","2001","VAN","1","16","16"
"","Radek Dvorak","ATL, FLA","R","41","1977-03-09","Tabor","","CZE","CZE","74","195","1995","FLA","1","10","10"
"","Radek Martinek","NYI","D","42","1976-08-31","Havlickuv Brod","","CZE","CZE","72","205","1999","NYI","8","13","228"
"","Radim Vrbata","PHX","R","37","1981-06-13","Mlada Boleslav","","CZE","CZE","73","194","1999","COL","7","26","212"
"","Raffi Torres","VAN","L","36","1981-10-08","Toronto","ON","CAN","CAN","72","215","2000","NYI","1","5","5"
"","Raitis Ivanans","CGY","L","39","1979-01-03","Riga","","LVA","LVA","76","231","-","-","-","-","-"
"","Randy Jones","T.B","D","37","1981-07-23","Quispamsis","NB","CAN","CAN","74","210","-","-","-","-","-"
