"","Player","Team","Position","Age","Date of Birth","Birth City","Birth State/Province","Birth Country","Nationality","Height (in)","Weight (lbs)","Draft Year","Draft Team","Draft Round","Round Pick","Overall Draft Position"
"","Keith Yandle","NYR","D","32","1986-09-09","Boston","MA","USA","USA","73","196","2005","PHX","4","14","105"
"","Kenny Agostino","CGY","L","26","1992-04-30","Morristown","NJ","USA","USA","72","202","2010","PIT","5","20","140"
"","Kerby Rychel","CBJ","L","23","1994-10-07","Torrance","CA","USA","CAN","73","207","2013","CBJ","1","19","19"
"","Kevan Miller","BOS","D","30","1987-11-15","Los Angeles","CA","USA","USA","74","210","-","-","-","-","-"
"","Kevin Bieksa","ANA","D","37","1981-06-16","Grimsby","ON","CAN","CAN","73","197","2001","VAN","5","20","151"
"","Kevin Connauton","ARI, CBJ","D","28","1990-02-23","Edmonton","AB","CAN","CAN","74","205","2009","VAN","3","22","83"
"","Kevin Fiala","NSH","L","22","1996-07-22","St. Gallen","","CHE","CHE","70","193","2014","NSH","1","11","11"
"","Kevin Gravel","L.A","D","26","1992-03-06","Kingsford","MI","USA","USA","76","212","2010","L.A","5","28","148"
"","Kevin Hayes","NYR","C","26","1992-05-08","Dorchester","MA","USA","USA","77","217","2010","CHI","1","24","24"
"","Kevin Klein","NYR","D","33","1984-12-13","Kitchener","ON","CAN","CAN","73","206","2003","NSH","2","7","37"
"","Kevin Porter","PIT","C","32","1986-03-12","Detroit","MI","USA","USA","72","190","2004","PHX","4","21","119"
"","Kevin Shattenkirk","STL","D","29","1989-01-29","New Rochelle","NY","USA","USA","72","200","2007","COL","1","14","14"
"","Klas Dahlbeck","ARI","D","27","1991-07-06","Katrineholm","","SWE","SWE","75","207","2011","CHI","3","18","79"
"","Korbinian Holzer","ANA","D","30","1988-02-16","Munich","","DEU","DEU","75","214","2006","TOR","4","18","111"
"","Kris Letang","PIT","D","31","1987-04-24","Montreal","QC","CAN","CAN","72","201","2005","PIT","3","1","62"
"","Kris Russell","CGY, DAL","D","31","1987-05-02","Caroline","AB","CAN","CAN","70","173","2005","CBJ","3","6","67"
"","Kris Versteeg","CAR, L.A","R","32","1986-05-13","Lethbridge","AB","CAN","CAN","71","176","2004","BOS","5","5","134"
"","Kurtis Gabriel","MIN","R","25","1993-04-20","Newmarket","ON","CAN","CAN","76","200","2013","MIN","3","20","81"
"","Kyle Baun","CHI","R","26","1992-05-04","Toronto","ON","CAN","CAN","74","209","-","-","-","-","-"
"","Kyle Brodziak","STL","C","34","1984-05-25","St. Paul","AB","CAN","CAN","74","209","2003","EDM","7","17","214"
"","Kyle Chipchura","ARI","C","32","1986-02-19","Westlock","AB","CAN","CAN","74","203","2004","MTL","1","18","18"
"","Kyle Clifford","L.A","L","27","1991-01-13","Ayr","ON","CAN","CAN","74","211","2009","L.A","2","5","35"
"","Kyle Okposo","NYI","R","30","1988-04-16","St. Paul","MN","USA","USA","72","220","2006","NYI","1","7","7"
"","Kyle Palmieri","N.J","R","27","1991-02-01","Smithtown","NY","USA","USA","71","185","2009","ANA","1","26","26"
"","Kyle Quincey","DET","D","33","1985-08-12","Kitchener","ON","CAN","CAN","74","210","2003","DET","4","31","132"
"","Kyle Rau","FLA","C","25","1992-10-24","Eden Prairie","MN","USA","USA","68","176","2011","FLA","3","30","91"
"","Kyle Turris","OTT","C","29","1989-08-14","New Westminster","BC","CAN","CAN","73","190","2007","PHX","1","3","3"
"","Ladislav Smid","CGY","D","32","1986-02-01","Frydlant","","CZE","CZE","76","210","2004","ANA","1","9","9"
"","Lance Bouma","CGY","C","28","1990-03-25","Provost","AB","CAN","CAN","74","208","2008","CGY","3","17","78"
"","Landon Ferraro","BOS, DET","C","27","1991-08-08","Trail","BC","CAN","CAN","72","176","2009","DET","2","2","32"
"","Lars Eller","MTL","C","29","1989-05-08","Rodovre","","DNK","DNK","74","207","2007","STL","1","13","13"
"","Laurent Dauphin","ARI","C","23","1995-03-27","Repentigny","QC","CAN","CAN","73","180","2013","PHX","2","9","39"
"","Lauri Korpikoski","EDM","L","32","1986-07-28","Turku","","FIN","FIN","73","193","2004","NYR","1","19","19"
"","Lee Stempniak","BOS, N.J","R","35","1983-02-04","West Seneca","NY","USA","USA","71","195","2003","STL","5","12","148"
"","Leo Komarov","TOR","C","31","1987-01-23","Narva","","EST","FIN","71","209","2006","TOR","6","27","180"
"","Leon Draisaitl","EDM","C","22","1995-10-27","Cologne","","DEU","DEU","74","215","2014","EDM","1","3","3"
"","Linden Vey","VAN","R","27","1991-07-17","Wakaw","SK","CAN","CAN","72","189","2009","L.A","4","5","96"
"","Logan Couture","S.J","C","29","1989-03-28","Guelph","ON","CAN","CAN","73","205","2007","S.J","1","9","9"
"","Logan Shaw","FLA","C","25","1992-10-05","Glace Bay","NS","CAN","CAN","75","208","2011","FLA","3","15","76"
"","Loui Eriksson","BOS","L","33","1985-07-17","Gothenburg","","SWE","SWE","74","196","2003","DAL","2","3","33"
"","Luca Sbisa","VAN","D","28","1990-01-30","Ozieri","","ITA","CHE","74","209","2008","PHI","1","19","19"
"","Lucas Lessio","MTL","L","25","1993-01-23","Maple","ON","CAN","CAN","73","212","2011","PHX","2","26","56"
"","Luke Gazdic","EDM","L","29","1989-07-25","Toronto","ON","CAN","CAN","76","225","2007","DAL","6","21","172"
"","Luke Glendening","DET","C","29","1989-04-28","Grand Rapids","MI","USA","USA","71","192","-","-","-","-","-"
"","Luke Schenn","L.A, PHI","D","28","1989-11-02","Saskatoon","SK","CAN","CAN","74","229","2008","TOR","1","5","5"
"","Luke Witkowski","T.B","D, R","28","1990-04-14","Holland","MI","USA","USA","74","210","2008","T.B","6","9","160"
"","Magnus Paajarvi","STL","L","27","1991-04-12","Norrkoping","","SWE","SWE","75","206","2009","EDM","1","10","10"
"","Marc Methot","OTT","D","33","1985-06-21","Ottawa","ON","CAN","CAN","76","233","2003","CBJ","6","1","168"
"","Marc Staal","NYR","D","31","1987-01-13","Thunder Bay","ON","CAN","CAN","76","209","2005","NYR","1","12","12"
"","Marc-Andre Gragnani","N.J","D","31","1987-03-11","Montreal","QC","CAN","CAN","75","205","2005","BUF","3","26","87"
"","Marc-Edouard Vlasic","S.J","D","31","1987-03-30","Montreal","QC","CAN","CAN","73","205","2005","S.J","2","5","35"
"","Marco Scandella","MIN","D","28","1990-02-23","Montreal","QC","CAN","CAN","75","208","2008","MIN","2","25","55"
"","Marcus Foligno","BUF","L","27","1991-08-10","Buffalo","NY","USA","CAN","75","232","2009","BUF","4","13","104"
"","Marcus Johansson","WSH","L","27","1990-10-06","Landskrona","","SWE","SWE","73","205","2009","WSH","1","24","24"
"","Marcus Kruger","CHI","C","28","1990-05-27","Stockholm","","SWE","SWE","72","186","2009","CHI","5","28","149"
"","Marek Hrivik","NYR","L","27","1991-08-28","Cadca","","SVK","SVK","74","197","-","-","-","-","-"
"","Marek Zidlicky","NYI","D","41","1977-02-03","Most","","CZE","CZE","71","190","2001","NYR","6","11","176"
"","Marian Gaborik","L.A","R","36","1982-02-14","Trencin","","SVK","SVK","73","200","2000","MIN","1","3","3"
"","Marian Hossa","CHI","R","39","1979-01-12","Stará Lubovna","","SVK","SVK","73","207","1997","OTT","1","12","12"
"","Mark Arcobello","TOR","R","30","1988-08-12","Milford","CT","USA","USA","68","174","-","-","-","-","-"
"","Mark Barberio","MTL","D","28","1990-03-23","Montreal","QC","CAN","CAN","73","207","2008","T.B","6","1","152"
"","Mark Borowiecki","OTT","D","29","1989-07-12","Ottawa","ON","CAN","CAN","73","216","2008","OTT","5","18","139"
"","Mark Fayne","EDM","D","31","1987-05-15","Nashua","NH","USA","USA","75","209","2005","N.J","5","30","155"
"","Mark Giordano","CGY","D","34","1983-10-03","Toronto","ON","CAN","CAN","72","198","-","-","-","-","-"
"","Mark Letestu","EDM","C","33","1985-02-04","Elk Point","AB","CAN","CAN","70","195","-","-","-","-","-"
"","Mark McNeill","CHI","C","25","1993-02-22","Langley","BC","CAN","CAN","74","214","2011","CHI","1","18","18"
"","Mark Pysyk","BUF","D","26","1992-01-11","Sherwood Park","AB","CAN","CAN","73","200","2010","BUF","1","23","23"
"","Mark Scheifele","WPG","C","25","1993-03-15","Kitchener","ON","CAN","CAN","75","207","2011","WPG","1","7","7"
"","Mark Stone","OTT","R","26","1992-05-13","Winnipeg","MB","CAN","CAN","75","206","2010","OTT","6","28","178"
"","Mark Streit","PHI","D","40","1977-12-11","Bern","","CHE","CHE","71","186","2004","MTL","9","4","262"
"","Mark Stuart","WPG","D","34","1984-04-27","Rochester","MN","USA","USA","74","215","2003","BOS","1","21","21"
"","Marko Dano","CHI, WPG","C","23","1994-11-30","Eisenstadt","","AUT","SVK","71","212","2013","CBJ","1","27","27"
"","Markus Granlund","CGY, VAN","C","25","1993-04-16","Oulu","","FIN","FIN","72","183","2011","CGY","2","15","45"
"","Markus Hannikainen","CBJ","L","25","1993-03-26","Helsinki","","FIN","FIN","73","200","-","-","-","-","-"
"","Martin Hanzal","ARI","C","31","1987-02-20","Pisek","","CZE","CZE","78","230","2005","PHX","1","17","17"
"","Martin Havlat","STL","R","37","1981-04-19","Mlada Boleslav","","CZE","CZE","74","210","1999","OTT","1","26","26"
"","Martin Marincin","TOR","D","26","1992-02-18","Kosice","","SVK","SVK","77","212","2010","EDM","2","16","46"
"","Mason Raymond","CGY","L","33","1985-09-17","Cochrane","AB","CAN","CAN","73","179","2005","VAN","2","21","51"
"","Mathieu Perreault","WPG","C","30","1988-01-05","Drummondville","QC","CAN","CAN","70","188","2006","WSH","6","24","177"
"","Mats Zuccarello","NYR","R","31","1987-09-01","Oslo","","NOR","NOR","68","179","-","-","-","-","-"
"","Matt Bartkowski","VAN","D","30","1988-06-04","Pittsburgh","PA","USA","USA","73","196","2008","FLA","7","9","190"
"","Matt Beleskey","BOS","L","30","1988-06-07","Windsor","ON","CAN","CAN","72","203","2006","ANA","4","19","112"
"","Matt Calvert","CBJ","L","28","1989-12-24","Brandon","MB","CAN","CAN","71","186","2008","CBJ","5","6","127"
"","Matt Carle","T.B","D","33","1984-09-25","Anchorage","AK","USA","USA","72","197","2003","S.J","2","17","47"
"","Matt Cullen","PIT","C","41","1976-11-02","Virginia","MN","USA","USA","73","202","1996","ANA","2","9","35"
"","Matt Duchene","COL","C","27","1991-01-16","Haliburton","ON","CAN","CAN","71","195","2009","COL","1","3","3"
"","Matt Dumba","MIN","D","24","1994-07-25","Regina","SK","CAN","CAN","72","184","2012","MIN","1","7","7"
"","Matt Greene","L.A","D","35","1983-05-13","Grand Ledge","MI","USA","USA","75","236","2002","EDM","2","14","44"
"","Matt Halischuk","WPG","R","30","1988-06-01","Toronto","ON","CAN","CAN","72","180","2007","N.J","4","26","117"
"","Matt Hendricks","EDM","L","37","1981-06-17","Blaine","MN","USA","USA","72","209","2000","NSH","5","1","131"
"","Matt Hunwick","TOR","D","33","1985-05-21","Warren","MI","USA","USA","71","200","2004","BOS","7","31","224"
"","Matt Irwin","BOS","D","30","1987-11-29","Victoria","BC","CAN","CAN","73","207","-","-","-","-","-"
"","Matt Martin","NYI","L","29","1989-05-08","Windsor","ON","CAN","CAN","75","220","2008","NYI","5","27","148"
"","Matt Moulson","BUF","L","34","1983-11-01","North York","ON","CAN","CAN","73","203","2003","PIT","9","2","263"
"","Matt Nieto","S.J","L","25","1992-11-05","Long Beach","CA","USA","USA","71","190","2011","S.J","2","17","47"
"","Matt Niskanen","WSH","D","31","1986-12-06","Virginia","MN","USA","USA","73","203","2005","DAL","1","28","28"
"","Matt Puempel","OTT","L","25","1993-01-24","Windsor","ON","CAN","CAN","73","205","2011","OTT","1","24","24"
"","Matt Read","PHI","R","32","1986-06-14","Ilderton","ON","CAN","CAN","70","185","-","-","-","-","-"
"","Matt Stajan","CGY","C","34","1983-12-19","Mississauga","ON","CAN","CAN","73","195","2002","TOR","2","27","57"
"","Matt Taormina","T.B","D","31","1986-10-20","Warren","MI","USA","USA","70","189","-","-","-","-","-"
"","Matt Tennyson","S.J","D","28","1990-04-23","Minneapolis","MN","USA","USA","74","205","-","-","-","-","-"
"","Mattias Ekholm","NSH","D","28","1990-05-24","Borlange","","SWE","SWE","76","215","2009","NSH","4","11","102"
"","Mattias Janmark","DAL","C","25","1992-12-08","Stockholm","","SWE","SWE","73","196","2013","DET","3","18","79"
"","Max Domi","ARI","L","23","1995-03-02","Winnipeg","MB","CAN","CAN","70","195","2013","PHX","1","12","12"
"","Max Friberg","ANA","R","25","1992-11-20","Skovde","","SWE","SWE","71","200","2011","ANA","5","22","143"
"","Max McCormick","OTT","R","26","1992-05-01","De Pere","WI","USA","USA","71","188","2011","OTT","6","20","171"
"","Max Pacioretty","MTL","L","29","1988-11-20","New Canaan","CT","USA","USA","74","206","2007","MTL","1","22","22"
"","Max Talbot","BOS","C","34","1984-02-11","Lemoyne","QC","CAN","CAN","71","186","2002","PIT","8","5","234"
"","Melker Karlsson","S.J","C","28","1990-07-18","Lycksele","","SWE","SWE","72","180","-","-","-","-","-"
"","Michael Chaput","CBJ","C","26","1992-04-09","Ile Bizard","QC","CAN","CAN","74","204","2010","PHI","3","29","89"
"","Michael Del Zotto","PHI","D","28","1990-06-24","Stouffville","ON","CAN","CAN","72","195","2008","NYR","1","20","20"
"","Michael Frolik","CGY","R","30","1988-02-17","Kladno","","CZE","CZE","73","194","2006","FLA","1","10","10"
"","Michael Grabner","TOR","R","30","1987-10-05","Villach","","AUT","AUT","73","188","2006","VAN","1","14","14"
"","Michael Keranen","MIN","L","28","1990-01-04","Stockholm","","SWE","FIN","73","170","-","-","-","-","-"
"","Michael Kostka","OTT","D","32","1985-11-28","Etobicoke","ON","CAN","CAN","73","210","-","-","-","-","-"
"","Michael Latta","WSH","C","27","1991-05-25","Kitchener","ON","CAN","CAN","72","207","2009","NSH","3","11","72"
"","Michael Matheson","FLA","D","24","1994-02-27","Pointe-Claire","QC","CAN","CAN","74","192","2012","FLA","1","23","23"
"","Michael McCarron","MTL","R","23","1995-03-07","Grosse Pointe","MI","USA","USA","78","230","2013","MTL","1","25","25"
"","Michael Mersch","L.A","L","25","1992-10-02","Park Ridge","IL","USA","USA","74","213","2011","L.A","4","19","110"
"","Michael Paliotta","CBJ","D","25","1993-04-06","Westport","CT","USA","USA","76","207","2011","CHI","3","9","70"
"","Michael Raffl","PHI","L","29","1988-12-01","Villach","","AUT","AUT","72","200","-","-","-","-","-"
"","Michael Sgarbossa","ANA","C","26","1992-07-25","Campbellville","ON","CAN","CAN","72","186","-","-","-","-","-"
"","Michael Stone","ARI","D","28","1990-06-07","Winnipeg","MB","CAN","CAN","75","210","2008","PHX","3","8","69"
"","Michael Zalewski","VAN","L","26","1992-08-18","New Hartford","NY","USA","USA","74","205","-","-","-","-","-"
"","Michal Jordan","CAR","D","28","1990-07-17","Zlin","","CZE","CZE","73","195","2008","CAR","4","14","105"
"","Michal Rozsival","CHI","D","40","1978-09-03","Vlasim","","CZE","CZE","73","210","1996","PIT","4","25","105"
"","Micheal Ferland","CGY","L","26","1992-04-20","Swan River","MB","CAN","CAN","74","208","2010","CGY","5","13","133"
"","Micheal Haley","S.J","C","32","1986-03-30","Guelph","ON","CAN","CAN","71","205","-","-","-","-","-"
"","Miikka Salomaki","NSH","R","25","1993-03-09","Raahe","","FIN","FIN","71","203","2011","NSH","2","22","52"
"","Mika Zibanejad","OTT","C","25","1993-04-18","Huddinge","","SWE","SWE","74","227","2011","OTT","1","6","6"
"","Mikael Backlund","CGY","C","29","1989-03-17","Vasteras","","SWE","SWE","73","199","2007","CGY","1","24","24"
"","Mikael Granlund","MIN","C, R","26","1992-02-26","Oulu","","FIN","FIN","70","185","2010","MIN","1","9","9"
"","Mike Angelidis","T.B","L","33","1985-06-27","Woodbridge","ON","CAN","CAN","73","214","-","-","-","-","-"
"","Mike Blunden","T.B","R","31","1986-12-15","Toronto","ON","CAN","CAN","76","217","2005","CHI","2","13","43"
"","Mike Brown","MTL, S.J","R","33","1985-06-24","Chicago","IL","USA","USA","71","205","2004","VAN","5","30","159"
"","Mike Cammalleri","N.J","L","36","1982-06-08","Toronto","ON","CAN","CAN","69","185","2001","L.A","2","19","49"
"","Mike Fisher","NSH","C","38","1980-06-05","Peterborough","ON","CAN","CAN","73","216","1998","OTT","2","17","44"
"","Mike Green","DET","D","32","1985-10-12","Calgary","AB","CAN","CAN","73","207","2004","WSH","1","29","29"
"","Mike Hoffman","OTT","L","28","1989-11-24","Kitchener","ON","CAN","CAN","72","180","2009","OTT","5","9","130"
"","Mike Reilly","MIN","D","25","1993-07-13","Chicago","IL","USA","USA","74","195","2011","CBJ","4","7","98"
"","Mike Ribeiro","NSH","C","38","1980-02-10","Montreal","QC","CAN","CAN","72","179","1998","MTL","2","18","45"
"","Mike Richards","WSH","C","33","1985-02-11","Kenora","ON","CAN","CAN","71","196","2003","PHI","1","24","24"
"","Mike Santorelli","ANA","C","32","1985-12-14","Vancouver","BC","CAN","CAN","72","189","2004","NSH","6","15","178"
"","Mike Sislo","N.J","R","30","1988-01-20","Superior","WI","USA","USA","71","190","-","-","-","-","-"
"","Mike Weber","BUF, WSH","D","30","1987-12-16","Pittsburgh","PA","USA","USA","74","217","2006","BUF","2","27","57"
"","Mikhail Grabovski","NYI","C","34","1984-01-31","Potsdam","","DEU","BLR","71","186","2004","MTL","5","21","150"
"","Mikhail Grigorenko","COL","C","24","1994-05-16","Khabarovsk","","RUS","RUS","75","209","2012","BUF","1","12","12"
"","Mikkel Boedker","ARI, COL","L","28","1989-12-16","Brondby","","DNK","DNK","72","210","2008","PHX","1","8","8"
"","Mikko Koivu","MIN","C","35","1983-03-12","Turku","","FIN","FIN","75","215","2001","MIN","1","6","6"
"","Mikko Rantanen","COL","R","21","1996-10-29","Nousiainen","","FIN","FIN","76","211","2015","COL","1","10","10"
"","Milan Lucic","L.A","L","30","1988-06-07","Vancouver","BC","CAN","CAN","75","236","2006","BOS","2","20","50"
"","Milan Michalek","OTT, TOR","L","33","1984-12-07","Jindrichuv Hradec","","CZE","CZE","74","225","2003","S.J","1","6","6"
"","Miles Wood","N.J","L","23","1995-09-13","Buffalo","NY","USA","USA","74","195","2013","N.J","4","9","100"
"","Mirco Mueller","S.J","D","23","1995-03-21","Winterthur","","CHE","CHE","75","210","2013","S.J","1","18","18"
"","Morgan Ellis","MTL","D","26","1992-04-30","Summerside","PE","CAN","CAN","73","211","2010","MTL","4","27","117"
"","Morgan Rielly","TOR","D","24","1994-03-09","Vancouver","BC","CAN","CAN","73","217","2012","TOR","1","5","5"
"","Nail Yakupov","EDM","R","24","1993-10-06","Nizhnekamsk","","RUS","RUS","71","195","2012","EDM","1","1","1"
"","Nate Guenin","COL","D","35","1982-12-10","Aliquippa","PA","USA","USA","75","207","2002","NYR","4","31","127"
"","Nate Prosser","MIN","D","32","1986-05-07","Elk River","MN","USA","USA","74","206","-","-","-","-","-"
"","Nate Schmidt","WSH","D","27","1991-07-16","St. Cloud","MN","USA","USA","73","194","-","-","-","-","-"
"","Nate Thompson","ANA","C","33","1984-10-05","Anchorage","AK","USA","USA","72","212","2003","BOS","6","16","183"
"","Nathan Beaulieu","MTL","D","25","1992-12-05","Strathroy","ON","CAN","CAN","74","200","2011","MTL","1","17","17"
"","Nathan Gerbe","CAR","C","31","1987-07-24","Oxford","MI","USA","USA","64","176","2005","BUF","5","17","142"
"","Nathan MacKinnon","COL","C","23","1995-09-01","Halifax","NS","CAN","CAN","72","205","2013","COL","1","1","1"
"","Nazem Kadri","TOR","C","27","1990-10-06","London","ON","CAN","CAN","72","190","2009","TOR","1","7","7"
"","Nic Dowd","L.A","C","28","1990-05-27","Huntsville","AL","USA","USA","74","197","2009","L.A","7","17","198"
"","Nic Petan","WPG","L","23","1995-03-22","Delta","BC","CAN","CAN","69","179","2013","WPG","2","13","43"
"","Nick Bjugstad","FLA","C","26","1992-07-17","Minneapolis","MN","USA","USA","78","218","2010","FLA","1","19","19"
"","Nick Bonino","PIT","C","30","1988-04-20","Hartford","CT","USA","USA","73","196","2007","S.J","6","22","173"
"","Nick Cousins","PHI","C","25","1993-07-20","Belleville","ON","CAN","CAN","71","185","2011","PHI","3","7","68"
"","Nick Foligno","CBJ","L","30","1987-10-31","Buffalo","NY","USA","USA","72","202","2006","OTT","1","28","28"
"","Nick Holden","COL","D","31","1987-05-15","St. Albert","AB","CAN","CAN","76","214","-","-","-","-","-"
"","Nick Leddy","NYI","D","27","1991-03-20","Eden Prairie","MN","USA","USA","72","204","2009","MIN","1","16","16"
"","Nick Paul","OTT","L","23","1995-03-20","Mississauga","ON","CAN","CAN","76","230","2013","DAL","4","10","101"
"","Nick Ritchie","ANA","L","22","1995-12-05","Orangeville","ON","CAN","CAN","74","234","2014","ANA","1","10","10"
"","Nick Schultz","PHI","D","36","1982-08-25","Strasbourg","SK","CAN","CAN","73","203","2000","MIN","2","3","33"
"","Nick Shore","L.A","C","25","1992-09-26","Denver","CO","USA","USA","73","195","2011","L.A","3","21","82"
"","Nick Spaling","S.J, TOR","C","30","1988-09-19","Palmerston","ON","CAN","CAN","73","198","2007","NSH","2","28","58"
"","Nicklas Backstrom","WSH","C","30","1987-11-23","Gävle","","SWE","SWE","73","210","2006","WSH","1","4","4"
"","Nicklas Grossmann","ARI","D","33","1985-01-22","Stockholm","","SWE","SWE","76","230","2004","DAL","2","26","56"
"","Nicolas Deslauriers","BUF","L","27","1991-02-22","LaSalle","QC","CAN","CAN","73","215","2009","L.A","3","23","84"
"","Nikita Kucherov","T.B","R","25","1993-06-17","Maykop","","RUS","RUS","71","178","2011","T.B","2","28","58"
"","Nikita Nesterov","T.B","D","25","1993-03-28","Chelyabinsk","","RUS","RUS","71","191","2011","T.B","5","27","148"
"","Nikita Nikitin","EDM","D","32","1986-06-16","Omsk","","RUS","RUS","76","217","2004","STL","5","7","136"
"","Nikita Soshnikov","TOR","R","24","1993-10-14","Nizhny Tagil","","RUS","RUS","71","185","-","-","-","-","-"
"","Nikita Tryamkin","VAN","D","24","1994-08-30","Yekaterinburg","","RUS","RUS","79","265","2014","VAN","3","6","66"
"","Nikita Zadorov","COL","D","23","1995-04-16","Moscow","","RUS","RUS","77","230","2013","BUF","1","16","16"
"","Niklas Hjalmarsson","CHI","D","31","1987-06-06","Eksjo","","SWE","SWE","75","197","2005","CHI","4","17","108"
"","Niklas Kronwall","DET","D","37","1981-01-12","Stockholm","","SWE","SWE","72","194","2000","DET","1","29","29"
"","Nikolaj Ehlers","WPG","L","22","1996-02-14","Aalborg","","DNK","DNK","72","172","2014","WPG","1","9","9"
"","Nikolay Goldobin","S.J","R","22","1995-10-07","Moscow","","RUS","RUS","71","185","2014","S.J","1","27","27"
"","Nikolay Kulemin","NYI","L","32","1986-07-14","Magnitogorsk","","RUS","RUS","73","228","2006","TOR","2","14","44"
"","Nino Niederreiter","MIN","R","26","1992-09-08","Chur","","CHE","CHE","74","216","2010","NYI","1","5","5"
"","Noah Hanifin","CAR","D","21","1997-01-25","Boston","MA","USA","USA","75","206","2015","CAR","1","5","5"
"","Noel Acciari","BOS","C","26","1991-12-01","Johnston","RI","USA","USA","70","208","-","-","-","-","-"
"","Oliver Bjorkstrand","CBJ","R","23","1995-04-10","Herning","","DNK","DNK","72","177","2013","CBJ","3","28","89"
"","Oliver Ekman-Larsson","ARI","D","27","1991-07-17","Karlskrona","","SWE","SWE","74","200","2009","PHX","1","6","6"
"","Oliver Kylington","CGY","D","21","1997-05-19","Stockholm","","SWE","SWE","72","183","2015","CGY","2","30","60"
"","Olli Maatta","PIT","D","24","1994-08-22","Jyväskylä","","FIN","FIN","74","206","2012","PIT","1","22","22"
"","Ondrej Palat","T.B","L","27","1991-03-28","Frydek-Mistek","","CZE","CZE","72","188","2011","T.B","7","27","208"
"","Oscar Klefbom","EDM","D","25","1993-07-20","Karlstad","","SWE","SWE","75","215","2011","EDM","1","19","19"
"","Oscar Lindberg","NYR","C","26","1991-10-29","Skellefteå","","SWE","SWE","73","202","2010","PHX","2","27","57"
"","Oskar Sundqvist","PIT","C","24","1994-03-23","Boden","","SWE","SWE","75","209","2012","PIT","3","20","81"
"","P.K. Subban","MTL","D","29","1989-05-13","Toronto","ON","CAN","CAN","72","210","2007","MTL","2","13","43"
"","PA Parenteau","TOR","R","35","1983-03-24","Hull","QC","CAN","CAN","72","200","2001","ANA","9","5","264"
"","Pascal Dupuis","PIT","R","39","1979-04-07","Laval","QC","CAN","CAN","73","205","-","-","-","-","-"
"","Patric Hornqvist","PIT","R","31","1987-01-01","Sollentuna","","SWE","SWE","71","189","2005","NSH","7","36","230"
"","Patrice Bergeron","BOS","C","33","1985-07-24","Ancienne-Lorette","QC","CAN","CAN","73","195","2003","BOS","2","15","45"
"","Patrice Cormier","WPG","C","28","1990-06-14","Moncton","NB","CAN","CAN","74","215","2008","N.J","2","24","54"
"","Patrick Brown","CAR","C","26","1992-05-29","Bloomfield Hills","MI","USA","USA","73","216","-","-","-","-","-"
"","Patrick Eaves","DAL","R","34","1984-05-01","Calgary","AB","CAN","USA","70","202","2003","OTT","1","29","29"
"","Patrick Kane","CHI","R","29","1988-11-19","Buffalo","NY","USA","USA","71","177","2007","CHI","1","1","1"
"","Patrick Marleau","S.J","C, L","39","1979-09-15","Aneroid","SK","CAN","CAN","74","215","1997","S.J","1","2","2"
"","Patrick Maroon","ANA, EDM","L","30","1988-04-23","St. Louis","MO","USA","USA","75","225","2007","PHI","6","10","161"
"","Patrick Sharp","DAL","L","36","1981-12-27","Winnipeg","MB","CAN","CAN","73","200","2001","PHI","3","32","95"
"","Patrick Sieloff","CGY","D","24","1994-05-15","Ann Arbor","MI","USA","USA","73","205","2012","CGY","2","12","42"
"","Patrick Wiercioch","OTT","D","28","1990-09-12","Burnaby","BC","CAN","CAN","77","202","2008","OTT","2","12","42"
"","Patrik Berglund","STL","C","30","1988-06-02","Västerås","","SWE","SWE","76","219","2006","STL","1","25","25"
"","Patrik Elias","N.J","C","42","1976-04-13","Trebic","","CZE","CZE","73","190","1994","N.J","2","25","51"
"","Patrik Nemeth","DAL","D","26","1992-02-08","Stockholm","","SWE","SWE","75","219","2010","DAL","2","11","41"
"","Paul Byron","MTL","L","29","1989-04-27","Ottawa","ON","CAN","CAN","69","162","2007","BUF","6","28","179"
"","Paul Carey","WSH","C","29","1988-09-24","Boston","MA","USA","USA","73","200","2007","COL","5","14","135"
"","Paul Gaustad","NSH","C","36","1982-02-03","Fargo","ND","USA","USA","77","227","2000","BUF","7","23","220"
"","Paul Martin","S.J","D","37","1981-03-05","Minneapolis","MN","USA","USA","73","200","2000","N.J","2","32","62"
"","Paul Postma","WPG","D","29","1989-02-22","Red Deer","AB","CAN","CAN","75","195","2007","ATL","7","24","205"
"","Paul Stastny","STL","C","32","1985-12-27","Quebec City","QC","CAN","USA","72","193","2005","COL","2","14","44"
"","Paul Thompson","N.J","R","29","1988-11-30","Methuen","MA","USA","USA","73","200","-","-","-","-","-"
"","Pavel Datsyuk","DET","C","40","1978-07-20","Sverdlovsk","","RUS","RUS","71","194","1998","DET","6","26","171"
"","Pavel Zacha","N.J","C","21","1997-04-06","Brno","","CZE","CZE","75","210","2015","N.J","1","6","6"
"","Peter Holland","TOR","C","27","1991-01-14","Toronto","ON","CAN","CAN","74","205","2009","ANA","1","15","15"
"","Petter Granberg","NSH","D","26","1992-08-27","Gallivare","","SWE","SWE","75","200","2010","TOR","4","26","116"
"","Petteri Lindbohm","STL","D","24","1993-09-23","Helsinki","","FIN","FIN","75","198","2012","STL","6","25","176"
"","Phil Kessel","PIT","R","30","1987-10-02","Madison","WI","USA","USA","72","202","2006","BOS","1","5","5"
"","Phil Varone","BUF, OTT","C","27","1990-12-04","Vaughan","ON","CAN","CAN","70","193","2009","S.J","5","26","147"
