"","Player","Team","Position","Age","Date of Birth","Birth City","Birth State/Province","Birth Country","Nationality","Height (in)","Weight (lbs)","Draft Year","Draft Team","Draft Round","Round Pick","Overall Draft Position"
"","Lauri Tukonen","L.A","R","32","1986-09-01","Hyvinkää","","FIN","FIN","74","187","2004","L.A","1","11","11"
"","Lawrence Nycholat","OTT","D","39","1979-05-07","Calgary","AB","CAN","CAN","72","200","-","-","-","-","-"
"","Lee Stempniak","STL","R","35","1983-02-04","West Seneca","NY","USA","USA","71","195","2003","STL","5","12","148"
"","Liam Reddox","EDM","L","32","1986-01-27","Whitby","ON","CAN","CAN","71","178","2004","EDM","4","14","112"
"","Loui Eriksson","DAL","L","33","1985-07-17","Gothenburg","","SWE","SWE","74","196","2003","DAL","2","3","33"
"","Lubomir Visnovsky","L.A","D","42","1976-08-11","Topolcany","","SVK","SVK","70","192","2000","L.A","4","22","118"
"","Luc Bourdon","VAN","D","31","1987-02-16","Shippagan","NB","CAN","CAN","75","211","2005","VAN","1","10","10"
"","Lukas Kaspar","S.J","L","32","1985-09-23","Most","","CZE","CZE","74","225","2004","S.J","1","22","22"
"","Lukas Krajicek","VAN","D","35","1983-03-11","Prostejov","","CZE","CZE","75","205","2001","FLA","1","24","24"
"","Luke Richardson","OTT","D","49","1969-03-26","Ottawa","ON","CAN","CAN","75","214","1987","TOR","1","7","7"
"","Magnus Johansson","CHI, FLA","D","45","1973-09-04","Linkoping","","SWE","SWE","71","180","-","-","-","-","-"
"","Manny Malhotra","CBJ","C","38","1980-05-18","Mississauga","ON","CAN","CAN","74","207","1998","NYR","1","7","7"
"","Marc Methot","CBJ","D","33","1985-06-21","Ottawa","ON","CAN","CAN","76","233","2003","CBJ","6","1","168"
"","Marc Savard","BOS","C","41","1977-07-17","Ottawa","ON","CAN","CAN","70","191","1995","NYR","4","13","91"
"","Marc Staal","NYR","D","31","1987-01-13","Thunder Bay","ON","CAN","CAN","76","209","2005","NYR","1","12","12"
"","Marc-Andre Bergeron","ANA, NYI","D","37","1980-10-13","Trois-Rivieres","QC","CAN","CAN","69","190","-","-","-","-","-"
"","Marc-Andre Gragnani","BUF","D","31","1987-03-11","Montreal","QC","CAN","CAN","75","205","2005","BUF","3","26","87"
"","Marc-Antoine Pouliot","EDM","C","33","1985-05-22","","QC","CAN","CAN","74","203","2003","EDM","1","22","22"
"","Marc-Edouard Vlasic","S.J","D","31","1987-03-30","Montreal","QC","CAN","CAN","73","205","2005","S.J","2","5","35"
"","Marcel Goc","S.J","C","35","1983-08-24","Calw","","DEU","DEU","73","197","2001","S.J","1","20","20"
"","Marcel Hossa","NYR, PHX","L","36","1981-10-12","Ilava","","SVK","SVK","75","220","2000","MTL","1","16","16"
"","Marco Sturm","BOS","L","40","1978-09-08","Dingolfing","","DEU","DEU","72","196","1996","S.J","1","21","21"
"","Marcus Nilson","CGY","L","40","1978-03-01","Balsta","","SWE","SWE","74","189","1996","FLA","1","20","20"
"","Marek Malik","NYR","D","43","1975-06-24","Ostrava","","CZE","CZE","78","235","1993","HFD","3","20","72"
"","Marek Svatos","COL","R","36","1982-06-17","Kosice","","SVK","SVK","70","185","2001","COL","7","31","227"
"","Marek Zidlicky","NSH","D","41","1977-02-03","Most","","CZE","CZE","71","190","2001","NYR","6","11","176"
"","Marian Gaborik","MIN","R","36","1982-02-14","Trencin","","SVK","SVK","73","200","2000","MIN","1","3","3"
"","Marian Hossa","ATL, PIT","R","39","1979-01-12","Stará Lubovna","","SVK","SVK","73","207","1997","OTT","1","12","12"
"","Mark Bell","TOR","C","38","1980-08-05","St. Pauls","ON","CAN","CAN","76","220","1998","CHI","1","8","8"
"","Mark Eaton","PIT","D","41","1977-05-06","Wilmington","DE","USA","USA","73","215","-","-","-","-","-"
"","Mark Fistric","DAL","D","32","1986-06-01","Edmonton","AB","CAN","CAN","74","225","2004","DAL","1","28","28"
"","Mark Hartigan","DET","C","40","1977-10-15","Fort St. John","BC","CAN","CAN","72","200","-","-","-","-","-"
"","Mark Mowers","ANA","R","44","1974-02-16","Decatur","GA","USA","USA","71","174","-","-","-","-","-"
"","Mark Parrish","MIN","R","41","1977-02-02","Bloomington","MN","USA","USA","71","199","1996","COL","3","27","79"
"","Mark Popovic","ATL","D","35","1982-10-11","Stoney Creek","ON","CAN","CAN","73","205","2001","ANA","2","5","35"
"","Mark Recchi","ATL, PIT","R","50","1968-02-01","Kamloops","BC","CAN","CAN","70","195","1988","PIT","4","4","67"
"","Mark Smith","CGY","C","40","1977-10-24","Edmonton","AB","CAN","CAN","70","200","1997","S.J","9","2","219"
"","Mark Streit","MTL","D","40","1977-12-11","Bern","","CHE","CHE","71","186","2004","MTL","9","4","262"
"","Mark Stuart","BOS","D","34","1984-04-27","Rochester","MN","USA","USA","74","215","2003","BOS","1","21","21"
"","Markus Naslund","VAN","L","45","1973-07-30","Ornskoldsvik","","SWE","SWE","72","191","1991","PIT","1","16","16"
"","Martin Erat","NSH","R","37","1981-08-29","Trebic","","CZE","CZE","72","196","1999","NSH","7","5","191"
"","Martin Gelinas","NSH","L","48","1970-06-05","Shawinigan","QC","CAN","CAN","71","202","1988","L.A","1","7","7"
"","Martin Hanzal","PHX","C","31","1987-02-20","Pisek","","CZE","CZE","78","230","2005","PHX","1","17","17"
"","Martin Havlat","CHI","R","37","1981-04-19","Mlada Boleslav","","CZE","CZE","74","210","1999","OTT","1","26","26"
"","Martin Lapointe","CHI, OTT","R","45","1973-09-12","Ville St. Pierre","QC","CAN","CAN","71","215","1991","DET","1","10","10"
"","Martin Lojek","FLA","D","33","1985-08-19","Brno","","CZE","CZE","76","220","2003","FLA","4","4","105"
"","Martin Rucinsky","STL","L","47","1971-03-11","Most","","CZE","CZE","73","205","1991","EDM","1","20","20"
"","Martin Skoula","MIN","D","38","1979-10-28","Litomerice","","CZE","CZE","75","226","1998","COL","1","17","17"
"","Martin St Pierre","CHI","C","35","1983-08-11","Ottawa","ON","CAN","CAN","69","188","-","-","-","-","-"
"","Martin St. Louis","T.B","R","43","1975-06-18","Laval","QC","CAN","CAN","68","180","-","-","-","-","-"
"","Martin Straka","NYR","C","46","1972-09-03","Plzen","","CZE","CZE","69","180","1992","PIT","1","19","19"
"","Marty Reasoner","EDM","C","41","1977-02-26","Honeoye Falls","NY","USA","USA","73","197","1996","STL","1","14","14"
"","Mason Raymond","VAN","L","33","1985-09-17","Cochrane","AB","CAN","CAN","73","179","2005","VAN","2","21","51"
"","Mathias Tjarnqvist","PHX","L","39","1979-04-15","Umeaas","","SWE","SWE","74","196","1999","DAL","3","30","96"
"","Mathieu Dandenault","MTL","R","42","1976-02-03","Sherbrooke","QC","CAN","CAN","72","208","1994","DET","2","23","49"
"","Mathieu Darche","T.B","L","41","1976-11-26","Montreal","QC","CAN","CAN","73","215","-","-","-","-","-"
"","Mathieu Roy","EDM","D","35","1983-08-10","St. Georges","QC","CAN","CAN","74","210","2003","EDM","7","18","215"
"","Mathieu Schneider","ANA","D","49","1969-06-12","New York City","NY","USA","USA","71","192","1987","MTL","3","2","44"
"","Mats Sundin","TOR","C","47","1971-02-13","Bromma","","SWE","SWE","77","231","1989","QUE","1","1","1"
"","Matt Bradley","WSH","R","40","1978-06-13","Stittsville","ON","CAN","CAN","75","200","1996","S.J","4","22","102"
"","Matt Carle","S.J","D","33","1984-09-25","Anchorage","AK","USA","USA","72","197","2003","S.J","2","17","47"
"","Matt Cooke","VAN, WSH","L","40","1978-09-07","Belleville","ON","CAN","CAN","71","216","1997","VAN","6","10","144"
"","Matt Cullen","CAR","C","41","1976-11-02","Virginia","MN","USA","USA","73","202","1996","ANA","2","9","35"
"","Matt D'Agostini","MTL","R","31","1986-10-23","Sault Ste. Marie","ON","CAN","CAN","72","198","2005","MTL","6","28","190"
"","Matt Ellis","DET, L.A","L","37","1981-08-31","Welland","ON","CAN","CAN","72","208","-","-","-","-","-"
"","Matt Foy","MIN","R","35","1983-05-18","Oakville","ON","CAN","CAN","74","228","2002","MIN","6","9","175"
"","Matt Greene","EDM","D","35","1983-05-13","Grand Ledge","MI","USA","USA","75","236","2002","EDM","2","14","44"
"","Matt Hunwick","BOS","D","33","1985-05-21","Warren","MI","USA","USA","71","200","2004","BOS","7","31","224"
"","Matt Jones","PHX","D","35","1983-08-08","Downers Grove","IL","USA","USA","72","224","2002","PHX","3","17","80"
"","Matt Keith","NYI","R","35","1983-04-11","Edmonton","AB","CAN","CAN","74","200","2001","CHI","2","29","59"
"","Matt Lashoff","BOS","D","31","1986-09-29","East Greenbush","NY","USA","USA","74","204","2005","BOS","1","22","22"
"","Matt Moulson","L.A","L","34","1983-11-01","North York","ON","CAN","CAN","73","203","2003","PIT","9","2","263"
"","Matt Murley","PHX","L","38","1979-12-17","Troy","NY","USA","USA","74","206","1999","PIT","2","23","51"
"","Matt Niskanen","DAL","D","31","1986-12-06","Virginia","MN","USA","USA","73","203","2005","DAL","1","28","28"
"","Matt Pettinger","VAN, WSH","L","37","1980-10-22","Edmonton","AB","CAN","CAN","73","205","2000","WSH","2","13","43"
"","Matt Smaby","T.B","D","33","1984-10-14","Minneapolis","MN","USA","USA","78","230","2003","T.B","2","11","41"
"","Matt Stajan","TOR","C","34","1983-12-19","Mississauga","ON","CAN","CAN","73","195","2002","TOR","2","27","57"
"","Matt Walker","STL","D","38","1980-04-07","Beaverlodge","AB","CAN","CAN","76","215","1998","STL","3","25","83"
"","Matthew Lombardi","CGY","C","36","1982-03-18","Montreal","QC","CAN","CAN","71","195","2002","CGY","3","27","90"
"","Matthew Spiller","NYI","D","35","1983-02-07","Daysland","AB","CAN","CAN","77","233","2001","PHX","2","1","31"
"","Mattias Norstrom","DAL","D","46","1972-01-02","Stockholm","","SWE","SWE","74","210","1992","NYR","2","24","48"
"","Mattias Ohlund","VAN","D","42","1976-09-09","Pitea","","SWE","SWE","76","233","1994","VAN","1","13","13"
"","Mattias Ritola","DET","C","31","1987-03-14","Borlange","","SWE","SWE","72","192","2005","DET","4","12","103"
"","Max Talbot","PIT","C","34","1984-02-11","Lemoyne","QC","CAN","CAN","71","186","2002","PIT","8","5","234"
"","Maxim Afinogenov","BUF","R","39","1979-09-04","Moscow","","RUS","RUS","72","190","1997","BUF","3","16","69"
"","Maxim Kondratiev","ANA","D","35","1983-01-20","Togliatti","","RUS","RUS","73","197","2001","TOR","6","3","168"
"","Maxim Lapierre","MTL","C","33","1985-03-29","Saint-Léonard","QC","CAN","CAN","74","215","2003","MTL","2","31","61"
"","Michael Funk","BUF","D","32","1986-08-15","Abbotsford","BC","CAN","CAN","76","199","2004","BUF","2","13","43"
"","Michael Nylander","WSH","C","45","1972-10-03","Stockholm","","SWE","SWE","73","200","1991","HFD","3","15","59"
"","Michael Peca","CBJ","C","44","1974-03-26","Toronto","ON","CAN","CAN","71","183","1992","VAN","2","16","40"
"","Michael Ryan","BUF","C","38","1980-05-16","Boston","MA","USA","USA","73","188","1999","DAL","2","4","32"
"","Michael Ryder","MTL","R","38","1980-03-31","Bonavista","NL","CAN","CAN","73","200","1998","MTL","8","16","216"
"","Michael Zigomanis","PHX","C","37","1981-01-17","Toronto","ON","CAN","CAN","72","200","2001","CAR","2","16","46"
"","Michal Handzus","L.A","C","41","1977-03-11","Banská Bystrica","","SVK","SVK","77","215","1995","STL","4","23","101"
"","Michal Rozsival","NYR","D","40","1978-09-03","Vlasim","","CZE","CZE","73","210","1996","PIT","4","25","105"
"","Michel Ouellet","T.B","R","36","1982-03-05","Rimouski","QC","CAN","CAN","73","193","2000","PIT","4","28","124"
"","Micki Dupont","STL","D","38","1980-04-15","Calgary","AB","CAN","CAN","70","186","2000","CGY","9","9","270"
"","Mikael Samuelsson","DET","R","41","1976-12-23","Mariefred","","SWE","SWE","74","218","1998","S.J","5","31","145"
"","Mike Blunden","CHI","R","31","1986-12-15","Toronto","ON","CAN","CAN","76","217","2005","CHI","2","13","43"
"","Mike Brown","VAN","R","33","1985-06-24","Chicago","IL","USA","USA","71","205","2004","VAN","5","30","159"
"","Mike Cammalleri","L.A","C","36","1982-06-08","Toronto","ON","CAN","CAN","69","185","2001","L.A","2","19","49"
"","Mike Commodore","CAR, OTT","D","38","1979-11-07","Fort Saskatchewan","AB","CAN","CAN","76","227","1999","N.J","2","14","42"
"","Mike Comrie","NYI","C","38","1980-09-11","Edmonton","AB","CAN","CAN","70","185","1999","EDM","3","25","91"
"","Mike Fisher","OTT","C","38","1980-06-05","Peterborough","ON","CAN","CAN","73","216","1998","OTT","2","17","44"
"","Mike Glumac","STL","C","38","1980-04-05","Niagara Falls","ON","CAN","CAN","74","209","-","-","-","-","-"
"","Mike Green","WSH","D","32","1985-10-12","Calgary","AB","CAN","CAN","73","207","2004","WSH","1","29","29"
"","Mike Grier","S.J","R","43","1975-01-05","Detroit","MI","USA","USA","73","224","1993","STL","9","11","219"
"","Mike Iggulden","S.J","C","35","1982-11-09","St. Catharines","ON","CAN","CAN","75","215","-","-","-","-","-"
"","Mike Johnson","STL","R","43","1974-10-03","Scarborough","ON","CAN","CAN","74","202","1992","MNS","6","10","130"
"","Mike Knuble","PHI","R","46","1972-07-04","Toronto","ON","CAN","USA","75","229","1991","DET","4","10","76"
"","Mike Komisarek","MTL","D","36","1982-01-19","West Islip","NY","USA","USA","76","235","2001","MTL","1","7","7"
"","Mike Lundin","T.B","D","33","1984-09-24","Burnsville","MN","USA","USA","74","190","2004","T.B","4","4","102"
"","Mike Modano","DAL","C","48","1970-06-07","Livonia","MI","USA","USA","75","212","1988","MNS","1","1","1"
"","Mike Mottau","N.J","D","40","1978-03-19","Quincy","MA","USA","USA","72","195","1997","NYR","7","21","182"
"","Mike Ribeiro","DAL","C","38","1980-02-10","Montreal","QC","CAN","CAN","72","179","1998","MTL","2","18","45"
"","Mike Richards","PHI","C","33","1985-02-11","Kenora","ON","CAN","CAN","71","196","2003","PHI","1","24","24"
"","Mike Rupp","N.J","L, R","38","1980-01-13","Cleveland","OH","USA","USA","77","235","2000","N.J","3","11","76"
"","Mike Sillinger","NYI","C","47","1971-06-29","Regina","SK","CAN","CAN","71","198","1989","DET","1","11","11"
"","Mike Van Ryn","FLA","D","39","1979-05-14","London","ON","CAN","CAN","73","213","1998","N.J","1","26","26"
"","Mike Weaver","VAN","D","40","1978-05-02","Brampton","ON","CAN","CAN","70","186","-","-","-","-","-"
"","Mike Weber","BUF","D","30","1987-12-16","Pittsburgh","PA","USA","USA","74","217","2006","BUF","2","27","57"
"","Mike York","PHX","L","40","1978-01-03","Waterford","MI","USA","USA","70","185","1997","NYR","6","2","136"
"","Mikhail Grabovski","MTL","C","34","1984-01-31","Potsdam","","DEU","BLR","71","186","2004","MTL","5","21","150"
"","Mikko Koivu","MIN","C","35","1983-03-12","Turku","","FIN","FIN","75","215","2001","MIN","1","6","6"
"","Milan Hejduk","COL","R","42","1976-02-14","Usti","","CZE","CZE","72","190","1994","QUE","4","9","87"
"","Milan Jurcina","WSH","D","35","1983-06-07","Liptovsky Mikulas","","SVK","SVK","76","253","2001","BOS","8","14","241"
"","Milan Lucic","BOS","L","30","1988-06-07","Vancouver","BC","CAN","CAN","75","236","2006","BOS","2","20","50"
"","Milan Michalek","S.J","L","33","1984-12-07","Jindrichuv Hradec","","CZE","CZE","74","225","2003","S.J","1","6","6"
"","Miroslav Satan","NYI","R","43","1974-10-22","Topolcany","","SVK","SVK","75","191","1993","EDM","5","7","111"
"","Nate Guenin","PHI","D","35","1982-12-10","Aliquippa","PA","USA","USA","75","207","2002","NYR","4","31","127"
"","Nathan Horton","FLA","R","33","1985-05-29","Welland","ON","CAN","CAN","74","229","2003","FLA","1","3","3"
"","Nathan McIver","VAN","D","33","1985-01-06","Summerside","PE","CAN","CAN","74","205","2003","VAN","8","25","254"
"","Nathan Paetsch","BUF","D","35","1983-03-30","Leroy","SK","CAN","CAN","73","198","2003","BUF","7","5","202"
"","Nathan Smith","PIT","C","36","1982-02-09","Edmonton","AB","CAN","CAN","74","206","2000","VAN","1","23","23"
"","Nick Boynton","PHX","D","39","1979-01-14","Nobleton","ON","CAN","CAN","73","218","1999","BOS","1","21","21"
"","Nick Foligno","OTT","L","30","1987-10-31","Buffalo","NY","USA","USA","72","202","2006","OTT","1","28","28"
"","Nick Schultz","MIN","D","36","1982-08-25","Strasbourg","SK","CAN","CAN","73","203","2000","MIN","2","3","33"
"","Nick Tarnasky","T.B","L","33","1984-11-25","Rocky Mountain House","AB","CAN","CAN","74","230","2003","T.B","9","26","287"
"","Nicklas Backstrom","WSH","C","30","1987-11-23","Gävle","","SWE","SWE","73","210","2006","WSH","1","4","4"
"","Nicklas Grossmann","DAL","D","33","1985-01-22","Stockholm","","SWE","SWE","76","230","2004","DAL","2","26","56"
"","Nicklas Lidstrom","DET","D","48","1970-04-28","Vasteras","","SWE","SWE","73","192","1989","DET","3","11","53"
"","Niclas Bergfors","N.J","R","31","1987-03-07","Sodertalje","","SWE","SWE","70","194","2005","N.J","1","23","23"
"","Niclas Havelid","ATL","D","45","1973-04-12","Stockholm","","SWE","SWE","72","200","1999","ANA","3","17","83"
"","Niclas Wallin","CAR","D","43","1975-02-20","Boden","","SWE","SWE","75","220","2000","CAR","4","1","97"
"","Nigel Dawes","NYR","L","33","1985-02-09","Winnipeg","MB","CAN","CAN","69","200","2003","NYR","5","13","149"
"","Nik Antropov","TOR","C","38","1980-02-18","Ust-Kamenogorsk","","KAZ","KAZ","78","245","1998","TOR","1","10","10"
"","Niklas Hagman","DAL","L","38","1979-12-05","Espoo","","FIN","FIN","70","205","1999","FLA","3","4","70"
"","Niklas Hjalmarsson","CHI","D","31","1987-06-06","Eksjo","","SWE","SWE","75","197","2005","CHI","4","17","108"
"","Niklas Kronwall","DET","D","37","1981-01-12","Stockholm","","SWE","SWE","72","194","2000","DET","1","29","29"
"","Niko Kapanen","PHX","C","40","1978-04-29","Hämeenlinna","","FIN","FIN","68","180","1998","DAL","6","28","173"
"","Nikolay Zherdev","CBJ","R","33","1984-11-05","Kiev","","UKR","RUS","74","203","2003","CBJ","1","4","4"
"","Noah Clarke","N.J","L","39","1979-06-11","La Verne","CA","USA","USA","69","190","1999","L.A","9","7","250"
"","Noah Welch","FLA","D","36","1982-08-26","Brighton","MA","USA","USA","76","215","2001","PIT","2","24","54"
"","Nolan Pratt","BUF","D","43","1975-08-14","Fort McMurray","AB","CAN","CAN","75","207","1993","HFD","5","11","115"
"","Ole-Kristian Tollefsen","CBJ","D","34","1984-03-29","Oslo","","NOR","NOR","74","211","2002","CBJ","3","2","65"
"","Olli Jokinen","FLA","C","39","1978-12-05","Kuopio","","FIN","FIN","74","210","1997","L.A","1","3","3"
"","Olli Malmivaara","N.J","D","36","1982-03-13","Kajaani","","FIN","FIN","79","230","2000","CHI","4","21","117"
"","Owen Nolan","CGY","R","46","1972-02-12","Belfast","","GBR","CAN","73","214","1990","QUE","1","1","1"
"","P.J. Axelsson","BOS","L","43","1975-02-26","Kungalv","","SWE","SWE","73","188","1995","BOS","7","21","177"
"","Pascal Dupuis","ATL, PIT","R","39","1979-04-07","Laval","QC","CAN","CAN","73","205","-","-","-","-","-"
"","Pascal Pelletier","BOS","L","35","1983-06-16","Labrador City","NL","CAN","CAN","71","191","-","-","-","-","-"
"","Patrice Bergeron","BOS","C","33","1985-07-24","Ancienne-Lorette","QC","CAN","CAN","73","195","2003","BOS","2","15","45"
"","Patrice Brisebois","MTL","D","47","1971-01-27","Montreal","QC","CAN","CAN","74","197","1989","MTL","2","9","30"
"","Patrick Eaves","CAR, OTT","R","34","1984-05-01","Calgary","AB","CAN","USA","70","202","2003","OTT","1","29","29"
"","Patrick Kaleta","BUF","R","32","1986-06-08","Buffalo","NY","USA","USA","73","198","2004","BUF","6","13","176"
"","Patrick Kane","CHI","R","29","1988-11-19","Buffalo","NY","USA","USA","71","177","2007","CHI","1","1","1"
"","Patrick Marleau","S.J","C","39","1979-09-15","Aneroid","SK","CAN","CAN","74","215","1997","S.J","1","2","2"
"","Patrick O'Sullivan","L.A","C","33","1985-02-01","Toronto","ON","CAN","USA","71","189","2003","MIN","2","26","56"
"","Patrick Rissmiller","S.J","L","39","1978-10-26","Belmont","MA","USA","USA","76","225","-","-","-","-","-"
"","Patrick Sharp","CHI","L","36","1981-12-27","Winnipeg","MB","CAN","CAN","73","200","2001","PHI","3","32","95"
"","Patrick Thoresen","EDM, PHI","L","34","1983-11-07","Oslo","","NOR","NOR","71","188","-","-","-","-","-"
"","Patrik Elias","N.J","C","42","1976-04-13","Trebic","","CZE","CZE","73","190","1994","N.J","2","25","51"
"","Paul Gaustad","BUF","C","36","1982-02-03","Fargo","ND","USA","USA","77","227","2000","BUF","7","23","220"
"","Paul Kariya","STL","L","43","1974-10-16","Vancouver","BC","CAN","CAN","70","185","1993","ANA","1","4","4"
"","Paul Mara","NYR","D","39","1979-09-07","Ridgewood","NJ","USA","USA","76","211","1997","T.B","1","7","7"
"","Paul Martin","N.J","D","37","1981-03-05","Minneapolis","MN","USA","USA","73","200","2000","N.J","2","32","62"
"","Paul Ranger","T.B","D","34","1984-09-12","Whitby","ON","CAN","CAN","75","210","2002","T.B","6","17","183"
"","Paul Stastny","COL","C","32","1985-12-27","Quebec City","QC","CAN","USA","72","193","2005","COL","2","14","44"
"","Pavel Datsyuk","DET","C","40","1978-07-20","Sverdlovsk","","RUS","RUS","71","194","1998","DET","6","26","171"
"","Pavel Kubina","TOR","D","41","1977-04-15","Celadna","","CZE","CZE","76","258","1996","T.B","7","17","179"
"","Pavol Demitra","MIN","R","43","1974-11-29","Dubnica nad Váhom","","SVK","SVK","72","200","1993","OTT","9","19","227"
"","Pete Vandermeer","PHX","L","42","1975-10-14","Red Deer","AB","CAN","CAN","72","212","-","-","-","-","-"
"","Peter Forsberg","COL","C","45","1973-07-20","Ornskoldsvik","","SWE","SWE","72","205","1991","PHI","1","6","6"
"","Peter Harrold","L.A","D","35","1983-06-08","Kirtland Hills","OH","USA","USA","71","180","-","-","-","-","-"
"","Peter Mueller","PHX","C","30","1988-04-14","Bloomington","MN","USA","USA","74","204","2006","PHX","1","8","8"
"","Peter Schaefer","BOS","L","41","1977-07-12","Regina","SK","CAN","CAN","73","200","1995","VAN","3","14","66"
"","Petr Prucha","NYR","R","36","1982-09-14","Chrudim","","CZE","CZE","72","175","2002","NYR","8","11","240"
"","Petr Sykora","PIT","R","41","1976-11-19","Plzen","","CZE","CZE","72","190","1995","N.J","1","18","18"
"","Petri Kontiola","CHI","C","33","1984-10-04","Seinajoki","","FIN","FIN","72","204","2004","CHI","7","3","196"
"","Petteri Nokelainen","BOS","C","32","1986-01-16","Imatra","","FIN","FIN","73","201","2004","NYI","1","16","16"
"","Petteri Nummelin","MIN","D","45","1972-11-25","Turku","","FIN","FIN","70","188","2000","CBJ","5","3","133"
"","Petteri Wirtanen","ANA","C","32","1986-05-28","Hyvinkää","","FIN","FIN","73","207","2006","ANA","6","19","172"
"","Phil Kessel","BOS","R","30","1987-10-02","Madison","WI","USA","USA","72","202","2006","BOS","1","5","5"
"","Philippe Boucher","DAL","D","45","1973-03-24","St. Apollinaire","QC","CAN","CAN","75","218","1991","BUF","1","13","13"
"","Pierre-Marc Bouchard","MIN","C","34","1984-04-27","Sherbrooke","QC","CAN","CAN","70","168","2002","MIN","1","8","8"
"","Quintin Laing","WSH","L","39","1979-06-08","Harris","SK","CAN","CAN","75","193","1997","DET","4","22","102"
"","R.J. Umberger","PHI","C","36","1982-05-03","Pittsburgh","PA","USA","USA","74","214","2001","VAN","1","16","16"
"","Radek Bonk","NSH","C","42","1976-01-09","Krnov","","CZE","CZE","74","210","1994","OTT","1","3","3"
"","Radek Dvorak","FLA","R","41","1977-03-09","Tabor","","CZE","CZE","74","195","1995","FLA","1","10","10"
"","Radek Martinek","NYI","D","42","1976-08-31","Havlickuv Brod","","CZE","CZE","72","205","1999","NYI","8","13","228"
"","Radim Vrbata","PHX","R","37","1981-06-13","Mlada Boleslav","","CZE","CZE","73","194","1999","COL","7","26","212"
"","Raffi Torres","EDM","L","36","1981-10-08","Toronto","ON","CAN","CAN","72","215","2000","NYI","1","5","5"
"","Raitis Ivanans","L.A","L","39","1979-01-03","Riga","","LVA","LVA","76","231","-","-","-","-","-"
"","Randy Jones","PHI","D","37","1981-07-23","Quispamsis","NB","CAN","CAN","74","210","-","-","-","-","-"
"","Randy Robitaille","OTT","C","42","1975-10-12","Ottawa","ON","CAN","CAN","71","200","-","-","-","-","-"
"","Ray Whitney","CAR","L","46","1972-05-08","Fort Saskatchewan","AB","CAN","CAN","70","180","1991","S.J","2","1","23"
"","Rene Bourque","CHI","R","36","1981-12-10","Lac La Biche","AB","CAN","CAN","74","217","-","-","-","-","-"
"","Rhett Warrener","CGY","D","42","1976-01-27","Shaunavon","SK","CAN","CAN","73","203","1994","FLA","2","1","27"
"","Rich Peverley","NSH","C","36","1982-07-08","Kingston","ON","CAN","CAN","71","195","-","-","-","-","-"
"","Richard Park","NYI","R","42","1976-05-27","Seoul","","KOR","USA","71","190","1994","PIT","2","24","50"
"","Richard Zednik","FLA","R","42","1976-01-06","Bystrica","","SVK","SVK","72","200","1994","WSH","10","15","249"
"","Rick Nash","CBJ","R","34","1984-06-16","Brampton","ON","CAN","CAN","76","211","2002","CBJ","1","1","1"
"","Rick Rypien","VAN","C","34","1984-05-16","Coleman","AB","CAN","CAN","71","190","-","-","-","-","-"
"","Riley Cote","PHI","L","36","1982-03-16","Winnipeg","MB","CAN","CAN","74","220","-","-","-","-","-"
"","Rob Blake","L.A","D","48","1969-12-10","Simcoe","ON","CAN","CAN","76","220","1988","L.A","4","7","70"
"","Rob Davison","NYI, S.J","D","38","1980-05-01","St. Catharines","ON","CAN","CAN","74","215","1998","S.J","4","12","98"
"","Rob Globke","FLA","R","35","1982-10-24","Farmington","MI","USA","USA","74","208","2002","FLA","2","10","40"
"","Rob Niedermayer","ANA","C","43","1974-12-28","Cassiar","BC","CAN","CAN","74","203","1993","FLA","1","5","5"
"","Rob Schremp","EDM","C","32","1986-07-01","Fulton","NY","USA","USA","71","200","2004","EDM","1","25","25"
"","Rob Scuderi","PIT","D","39","1978-12-30","Syosset","NY","USA","USA","73","216","1998","PIT","5","20","134"
"","Robbie Earl","TOR","L","33","1985-06-02","Chicago","IL","USA","USA","73","195","2004","TOR","6","24","187"
"","Robert Lang","CHI","C","47","1970-12-19","Teplice","","CZE","CZE","75","217","1990","L.A","7","7","133"
"","Robert Nilsson","EDM","C","33","1985-01-10","Calgary","AB","CAN","SWE","71","185","2003","NYI","1","15","15"
"","Robyn Regehr","CGY","D","38","1980-04-19","Recife","","BRA","CAN","75","222","1998","COL","1","19","19"
"","Rod Brind'Amour","CAR","C","48","1970-08-09","Ottawa","ON","CAN","CAN","73","205","1988","STL","1","9","9"
"","Rod Pelley","N.J","C","34","1984-09-01","Kitimat","BC","CAN","CAN","72","205","-","-","-","-","-"
"","Roman Hamrlik","MTL","D","44","1974-04-12","Zlin","","CZE","CZE","74","206","1992","T.B","1","1","1"
"","Roman Polak","STL","D","32","1986-04-28","Ostrava","","CZE","CZE","74","235","2004","STL","6","17","180"
"","Ron Hainsey","CBJ","D","37","1981-03-24","Bolton","CT","USA","USA","75","205","2000","MTL","1","13","13"
"","Rory Fitzpatrick","PHI","D","43","1975-01-11","Rochester","NY","USA","USA","74","210","1993","MTL","2","21","47"
"","Rostislav Klesla","CBJ","D","36","1982-03-21","Novy Jicin","","CZE","CZE","75","215","2000","CBJ","1","4","4"
"","Rostislav Olesz","FLA","L","32","1985-10-10","Bilovec","","CZE","CZE","74","215","2004","FLA","1","7","7"
"","Ruslan Fedotenko","NYI","L","39","1979-01-18","Kiev","","UKR","UKR","73","200","-","-","-","-","-"
